date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:19	17771/17771	---M-Z	200	added ('OK')	application/javascript	etag:%22456b-560fc0215f276-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jasny-bootstrap/js/jasny-bootstrap.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jasny-bootstrap/js/jasny-bootstrap.min.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:21	10030/10030	---M-Z	200	added ('OK')	application/javascript	etag:%22272e-560fc0215f276-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jasny-bootstrap/js/inputmask.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jasny-bootstrap/js/inputmask.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:21	374292/374292	---MCZ	200	added ('OK')	application/javascript	etag:%225b614-560fc0216fc16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/tinymce/js/tinymce.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/tinymce/js/tinymce.min.js	(from http://demo.admireadmin.com/admire_html/form_editors.html)
12:41:22	15793/15793	---M-Z	200	added ('OK')	application/javascript	etag:%223db1-560fc021e1096-gzip%22	http://demo.admireadmin.com/admire_html/vendors/j_timepicker/js/jquery.timepicker.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/j_timepicker/js/jquery.timepicker.min.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:23	11152/11152	---M-Z	200	added ('OK')	application/javascript	etag:%222b90-560fc021f29d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/clockpicker/js/jquery-clockpicker.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/clockpicker/js/jquery-clockpicker.min.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:23	219207/219207	---M-Z	200	added ('OK')	application/javascript	etag:%2235847-560fc021d83f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/inputmask/js/jquery.inputmask.bundle.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/inputmask/js/jquery.inputmask.bundle.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:23	4015/4015	---M-Z	200	added ('OK')	application/javascript	etag:%22faf-560fc02102616-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/datetime_piker.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/datetime_piker.js	(from http://demo.admireadmin.com/admire_html/datetime_picker.html)
12:41:24	93757/93757	---M-Z	200	added ('OK')	text/css	etag:%2216e3d-560fc021e2036-gzip%22	http://demo.admireadmin.com/admire_html/vendors/starability/css/starability-all.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/starability/css/starability-all.css	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:25	2049/2049	---M-Z	200	added ('OK')	text/css	etag:%22801-560fc021e4f16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstraprating/css/star-rating.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstraprating/css/star-rating.min.css	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:26	857/857	---M-Z	200	added ('OK')	text/css	etag:%22359-560fc021f6856-gzip%22	http://demo.admireadmin.com/admire_html/vendors/rateyo/css/jquery.rateyo.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/rateyo/css/jquery.rateyo.css	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:26	879/879	---M-Z	200	added ('OK')	text/css	etag:%2236f-560fc020aa7d7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/ratings.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/ratings.css	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:27	11651/11651	---M-Z	200	added ('OK')	application/javascript	etag:%222d83-560fc021e4f16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstraprating/js/star-rating.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstraprating/js/star-rating.min.js	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:28	3794/3794	---M-Z	200	added ('OK')	application/javascript	etag:%22ed2-560fc021083d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/ratings.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/ratings.js	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:28	29613/29613	---M-Z	200	added ('OK')	application/javascript	etag:%2273ad-560fc021f77f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/rateyo/js/jquery.rateyo.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/rateyo/js/jquery.rateyo.js	(from http://demo.admireadmin.com/admire_html/ratings.html)
12:41:29	23455/23455	---M-Z	200	added ('OK')	text/css	etag:%225b9f-560fc020ac717-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/tables.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/tables.css	(from http://demo.admireadmin.com/admire_html/simple_tables.html)
12:41:29	15196/15196	---M-Z	200	added ('OK')	text/css	etag:%223b5c-560fc0216bd96-gzip%22	http://demo.admireadmin.com/admire_html/vendors/select2/css/select2.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/select2/css/select2.min.css	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:30	414/414	---M-Z	200	added ('OK')	text/css	etag:%2219e-560fc02157576-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/css/scroller.bootstrap.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/css/scroller.bootstrap.min.css	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:31	178/178	---M-Z	200	added ('OK')	text/css	etag:%22b2-560fc0214e8d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/css/colReorder.bootstrap.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/css/colReorder.bootstrap.min.css	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:31	4940/4940	---M-Z	200	added ('OK')	text/css	etag:%22134c-560fc02149ab6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/css/dataTables.bootstrap.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/css/dataTables.bootstrap.css	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:31	881611/881611	---M--	200	added ('OK')	image/jpeg	etag:%22d73cb-560fc020c8c37%22	http://demo.admireadmin.com/admire_html/img/swiper_image3.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/swiper_image3.jpg	(from http://demo.admireadmin.com/admire_html/widgets2.html)
12:41:32	5064/5064	---M-Z	200	added ('OK')	text/css	etag:%2213c8-560fc020a59b7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/dataTables.bootstrap.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/dataTables.bootstrap.css	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:33	142768/142768	---M-Z	200	added ('OK')	application/javascript	etag:%2222db0-560fc0216dcd6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/select2/js/select2.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/select2/js/select2.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:36	4559/4559	---M-Z	200	added ('OK')	application/javascript	etag:%2211cf-560fc02147b76-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.bootstrap.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.bootstrap.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:36	127802/127802	---M-Z	200	added ('OK')	application/javascript	etag:%221f33a-560fc0210b2b6-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/dataTables.tableTools.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/dataTables.tableTools.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:36	36168/36168	---M-Z	200	added ('OK')	application/javascript	etag:%228d48-560fc0214d936-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.colReorder.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.colReorder.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:37	17885/17885	---M-Z	200	added ('OK')	application/javascript	etag:%2245dd-560fc0214b9f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.buttons.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.buttons.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:38	12721/12721	---M-Z	200	added ('OK')	application/javascript	etag:%2231b1-560fc0214f876-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.responsive.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.responsive.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:38	7028/7028	---M-Z	200	added ('OK')	application/javascript	etag:%221b74-560fc02150816-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.rowReorder.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.rowReorder.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:38	2805/2805	---M-Z	200	added ('OK')	application/javascript	etag:%22af5-560fc02154696-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.colVis.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.colVis.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:40	23960/23960	---M-Z	200	added ('OK')	application/javascript	etag:%225d98-560fc021536f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.html5.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.html5.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:40	975/975	---M-Z	200	added ('OK')	application/javascript	etag:%223cf-560fc0214d936-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.bootstrap.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.bootstrap.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:40	1955/1955	---M-Z	200	added ('OK')	application/javascript	etag:%227a3-560fc02155636-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.print.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/buttons.print.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:41	445792/445792	---MCZ	200	added ('OK')	application/javascript	etag:%226cd60-560fc02146bd6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/jquery.dataTables.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/jquery.dataTables.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:41	12072/12072	---M-Z	200	added ('OK')	application/javascript	etag:%222f28-560fc021565d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.scroller.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/datatables/js/dataTables.scroller.min.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:42	1577/1577	---M-Z	200	added ('OK')	application/javascript	etag:%22629-560fc02109376-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/simple_datatables.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/simple_datatables.js	(from http://demo.admireadmin.com/admire_html/simple_datatables.html)
12:41:42	2586/2586	---M-Z	200	added ('OK')	text/css	etag:%22a1a-560fc020ad6b7-gzip%22	http://demo.admireadmin.com/admire_html/css/plugincss/responsive.dataTables.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/plugincss/responsive.dataTables.min.css	(from http://demo.admireadmin.com/admire_html/datatables.html)
12:41:43	84577/84577	---M-Z	200	added ('OK')	application/javascript	etag:%2214a61-560fc0210b2b6-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/jquery.dataTables.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/jquery.dataTables.min.js	(from http://demo.admireadmin.com/admire_html/datatables.html)
12:41:44	8005/8005	---M-Z	200	added ('OK')	application/javascript	etag:%221f45-560fc02101676-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/datatable.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/datatable.js	(from http://demo.admireadmin.com/admire_html/datatables.html)
12:41:45	1388/1388	---M-Z	200	added ('OK')	application/javascript	etag:%2256c-560fc021006d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/advanced_tables.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/advanced_tables.js	(from http://demo.admireadmin.com/admire_html/advanced_tables.html)
12:41:45	1017/1017	---M-Z	200	added ('OK')	text/css	etag:%223f9-560fc020a59b7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/flot_charts.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/flot_charts.css	(from http://demo.admireadmin.com/admire_html/charts.html)
12:41:46	13661/13661	---M-Z	200	added ('OK')	application/javascript	etag:%22355d-560fc02102616-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/flot_charts.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/flot_charts.js	(from http://demo.admireadmin.com/admire_html/charts.html)
12:41:46	264/264	---M-Z	200	added ('OK')	text/css	etag:%22108-560fc020a3a77-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/advanced_charts.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/advanced_charts.css	(from http://demo.admireadmin.com/admire_html/advanced_charts.html)
12:41:47	38111/38111	---M-Z	200	added ('OK')	application/javascript	etag:%2294df-560fc021a8656-gzip%22	http://demo.admireadmin.com/admire_html/vendors/justgage/js/justgage.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/justgage/js/justgage.js	(from http://demo.admireadmin.com/admire_html/advanced_charts.html)
12:41:48	6768/6768	---M-Z	200	added ('OK')	application/javascript	etag:%221a70-560fc021006d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/advanced_charts.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/advanced_charts.js	(from http://demo.admireadmin.com/admire_html/advanced_charts.html)
12:41:48	4188/4188	---M-Z	200	added ('OK')	text/css	etag:%22105c-560fc020a4a17-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/chartist.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/chartist.css	(from http://demo.admireadmin.com/admire_html/chartist.html)
12:41:49	11502/11502	---M-Z	200	added ('OK')	application/javascript	etag:%222cee-560fc02101676-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/chartist.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/chartist.js	(from http://demo.admireadmin.com/admire_html/chartist.html)
12:41:49	6009/6009	---M-Z	200	added ('OK')	text/css	etag:%221779-560fc0211fad6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/rickshaw/css/rickshaw.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/rickshaw/css/rickshaw.min.css	(from http://demo.admireadmin.com/admire_html/rickshaw.html)
12:41:50	668/668	---M-Z	200	added ('OK')	text/css	etag:%2229c-560fc020aa7d7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/rickshaw.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/rickshaw.css	(from http://demo.admireadmin.com/admire_html/rickshaw.html)
12:41:51	80691/80691	---M-Z	200	added ('OK')	application/javascript	etag:%2213b33-560fc02120a76-gzip%22	http://demo.admireadmin.com/admire_html/vendors/rickshaw/js/rickshaw.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/rickshaw/js/rickshaw.min.js	(from http://demo.admireadmin.com/admire_html/rickshaw.html)
12:41:52	11981/11981	---M-Z	200	added ('OK')	application/javascript	etag:%222ecd-560fc021083d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/richshaw_chart.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/richshaw_chart.js	(from http://demo.admireadmin.com/admire_html/rickshaw.html)
12:41:53	734/734	---M-Z	200	added ('OK')	application/javascript	etag:%222de-560fc0210a316-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/users.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/users.js	(from http://demo.admireadmin.com/admire_html/users.html)
12:41:53	313/313	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:11:56%20GMT	http://demo.admireadmin.com/admire_html/holder.js/230x170	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/holder.js/230x170.1ce.delayed	(from http://demo.admireadmin.com/admire_html/add_user.html)
